id_batiment,nb_maisons_x,infra_id,infra_type,longueur,type_infra_src,nb_maisons_y,type_batiment,type_infra,nb_maisons
E000308,1,P000296,infra_intacte,35.8088121033423,aerien,4,habitation,infra_intacte,1
E000308,1,P000084,infra_intacte,46.9894666159789,aerien,4,habitation,infra_intacte,1
E000308,1,P000142,infra_intacte,21.0165634890727,fourreau,4,habitation,infra_intacte,1
E000308,1,P000233,infra_intacte,28.6553685466859,aerien,4,habitation,infra_intacte,1
E000308,1,P000380,infra_intacte,76.3403379530432,aerien,4,habitation,infra_intacte,1
E000308,1,P000355,infra_intacte,34.5445923722658,fourreau,4,habitation,infra_intacte,1
E000308,1,P000339,infra_intacte,29.14816150121,aerien,4,habitation,infra_intacte,1
E000308,1,P000396,infra_intacte,27.7714431750477,semi-aerien,4,habitation,infra_intacte,1
E000308,1,P000328,infra_intacte,32.0960230599704,fourreau,4,habitation,infra_intacte,1
E000308,1,P007262,infra_intacte,14.7279178868752,aerien,4,habitation,infra_intacte,1
E000309,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1
E000309,1,P007982,infra_intacte,49.956115228201,fourreau,2,habitation,infra_intacte,1
E000309,1,P000181,infra_intacte,6.18934271279126,aerien,2,habitation,infra_intacte,1
E000309,1,P000394,infra_intacte,37.5183055134459,fourreau,2,habitation,infra_intacte,1
E000309,1,P000290,infra_intacte,8.47672659966467,aerien,2,habitation,infra_intacte,1
E000309,1,P000163,infra_intacte,75.17605370515,fourreau,2,habitation,infra_intacte,1
E000309,1,P000046,infra_intacte,8.30452519736441,aerien,2,habitation,infra_intacte,1
E000309,1,P000279,infra_intacte,50.202138820988,aerien,2,habitation,infra_intacte,1
E000309,1,P000317,infra_intacte,54.690025622208,aerien,2,habitation,infra_intacte,1
E000309,1,P000292,infra_intacte,7.44523988901172,aerien,2,habitation,infra_intacte,1
E000309,1,P000134,infra_intacte,40.9571235180004,aerien,2,habitation,infra_intacte,1
E000309,1,P000372,infra_intacte,10.0428530406049,fourreau,2,habitation,infra_intacte,1
E000309,1,P000296,infra_intacte,35.8088121033423,aerien,2,habitation,infra_intacte,1
E000309,1,P000084,infra_intacte,46.9894666159789,aerien,2,habitation,infra_intacte,1
E000309,1,P000142,infra_intacte,21.0165634890727,fourreau,2,habitation,infra_intacte,1
E000309,1,P000233,infra_intacte,28.6553685466859,aerien,2,habitation,infra_intacte,1
E000309,1,P000380,infra_intacte,76.3403379530432,aerien,2,habitation,infra_intacte,1
E000309,1,P000355,infra_intacte,34.5445923722658,fourreau,2,habitation,infra_intacte,1
E000309,1,P000339,infra_intacte,29.14816150121,aerien,2,habitation,infra_intacte,1
E000309,1,P000396,infra_intacte,27.7714431750477,semi-aerien,2,habitation,infra_intacte,1
E000309,1,P000328,infra_intacte,32.0960230599704,fourreau,2,habitation,infra_intacte,1
E000309,1,P007373,infra_intacte,18.1527243904771,aerien,2,habitation,infra_intacte,1
E000310,1,P007111,infra_intacte,12.3144613356693,fourreau,1,habitation,infra_intacte,1
E000310,1,P007982,infra_intacte,49.956115228201,fourreau,1,habitation,infra_intacte,1
E000310,1,P000181,infra_intacte,6.18934271279126,aerien,1,habitation,infra_intacte,1
E000310,1,P000394,infra_intacte,37.5183055134459,fourreau,1,habitation,infra_intacte,1
E000310,1,P000290,infra_intacte,8.47672659966467,aerien,1,habitation,infra_intacte,1
E000310,1,P000163,infra_intacte,75.17605370515,fourreau,1,habitation,infra_intacte,1
E000310,1,P000046,infra_intacte,8.30452519736441,aerien,1,habitation,infra_intacte,1
E000310,1,P000279,infra_intacte,50.202138820988,aerien,1,habitation,infra_intacte,1
E000310,1,P000317,infra_intacte,54.690025622208,aerien,1,habitation,infra_intacte,1
E000310,1,P000292,infra_intacte,7.44523988901172,aerien,1,habitation,infra_intacte,1
E000310,1,P000134,infra_intacte,40.9571235180004,aerien,1,habitation,infra_intacte,1
E000310,1,P000372,infra_intacte,10.0428530406049,fourreau,1,habitation,infra_intacte,1
E000310,1,P000296,infra_intacte,35.8088121033423,aerien,1,habitation,infra_intacte,1
E000310,1,P000084,infra_intacte,46.9894666159789,aerien,1,habitation,infra_intacte,1
E000310,1,P000142,infra_intacte,21.0165634890727,fourreau,1,habitation,infra_intacte,1
E000310,1,P000233,infra_intacte,28.6553685466859,aerien,1,habitation,infra_intacte,1
E000310,1,P000380,infra_intacte,76.3403379530432,aerien,1,habitation,infra_intacte,1
E000310,1,P000355,infra_intacte,34.5445923722658,fourreau,1,habitation,infra_intacte,1
E000310,1,P000339,infra_intacte,29.14816150121,aerien,1,habitation,infra_intacte,1
E000310,1,P000396,infra_intacte,27.7714431750477,semi-aerien,1,habitation,infra_intacte,1
E000310,1,P000328,infra_intacte,32.0960230599704,fourreau,1,habitation,infra_intacte,1
E000310,1,P007224,infra_intacte,19.7437080538601,fourreau,1,habitation,infra_intacte,1
E000311,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1
E000311,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1
E000311,1,P000181,infra_intacte,6.18934271279126,aerien,7,habitation,infra_intacte,1
E000311,1,P000394,infra_intacte,37.5183055134459,fourreau,7,habitation,infra_intacte,1
E000311,1,P000290,infra_intacte,8.47672659966467,aerien,7,habitation,infra_intacte,1
E000311,1,P000163,infra_intacte,75.17605370515,fourreau,7,habitation,infra_intacte,1
E000311,1,P000046,infra_intacte,8.30452519736441,aerien,7,habitation,infra_intacte,1
E000311,1,P000279,infra_intacte,50.202138820988,aerien,7,habitation,infra_intacte,1
E000311,1,P000317,infra_intacte,54.690025622208,aerien,7,habitation,infra_intacte,1
E000311,1,P000292,infra_intacte,7.44523988901172,aerien,7,habitation,infra_intacte,1
E000311,1,P000134,infra_intacte,40.9571235180004,aerien,7,habitation,infra_intacte,1
E000311,1,P000372,infra_intacte,10.0428530406049,fourreau,7,habitation,infra_intacte,1
E000311,1,P000296,infra_intacte,35.8088121033423,aerien,7,habitation,infra_intacte,1
E000311,1,P000084,infra_intacte,46.9894666159789,aerien,7,habitation,infra_intacte,1
E000311,1,P000142,infra_intacte,21.0165634890727,fourreau,7,habitation,infra_intacte,1
E000311,1,P000233,infra_intacte,28.6553685466859,aerien,7,habitation,infra_intacte,1
E000311,1,P000380,infra_intacte,76.3403379530432,aerien,7,habitation,infra_intacte,1
E000311,1,P000355,infra_intacte,34.5445923722658,fourreau,7,habitation,infra_intacte,1
E000311,1,P000339,infra_intacte,29.14816150121,aerien,7,habitation,infra_intacte,1
E000311,1,P000396,infra_intacte,27.7714431750477,semi-aerien,7,habitation,infra_intacte,1
E000311,1,P000396,infra_intacte,27.7714431750477,semi-aerien,7,habitation,infra_intacte,1
E000311,1,P007198,infra_intacte,10.4161515365682,fourreau,7,habitation,infra_intacte,1
E000312,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1
E000312,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1
E000312,1,P000181,infra_intacte,6.18934271279126,aerien,5,habitation,infra_intacte,1
E000312,1,P000394,infra_intacte,37.5183055134459,fourreau,5,habitation,infra_intacte,1
E000312,1,P000290,infra_intacte,8.47672659966467,aerien,5,habitation,infra_intacte,1
E000312,1,P000163,infra_intacte,75.17605370515,fourreau,5,habitation,infra_intacte,1
E000312,1,P000046,infra_intacte,8.30452519736441,aerien,5,habitation,infra_intacte,1
E000312,1,P000279,infra_intacte,50.202138820988,aerien,5,habitation,infra_intacte,1
E000312,1,P000317,infra_intacte,54.690025622208,aerien,5,habitation,infra_intacte,1
E000312,1,P000292,infra_intacte,7.44523988901172,aerien,5,habitation,infra_intacte,1
E000312,1,P000292,infra_intacte,7.44523988901172,aerien,5,habitation,infra_intacte,1
E000312,1,P000317,infra_intacte,54.690025622208,aerien,5,habitation,infra_intacte,1
E000312,1,P000279,infra_intacte,50.202138820988,aerien,5,habitation,infra_intacte,1
E000312,1,P000046,infra_intacte,8.30452519736441,aerien,5,habitation,infra_intacte,1
E000312,1,P000115,infra_intacte,35.3121916534864,fourreau,5,habitation,infra_intacte,1
E000312,1,P000353,infra_intacte,49.8717246720763,aerien,5,habitation,infra_intacte,1
E000312,1,P000314,infra_intacte,7.77599179521353,semi-aerien,5,habitation,infra_intacte,1
E000312,1,P000216,infra_intacte,17.6796306930698,fourreau,5,habitation,infra_intacte,1
E000312,1,P000311,infra_intacte,27.2348131850475,fourreau,5,habitation,infra_intacte,1
E000312,1,P000055,infra_intacte,4.76501991229915,fourreau,5,habitation,infra_intacte,1
E000312,1,P000286,infra_intacte,4.76390816476162,fourreau,5,habitation,infra_intacte,1
E000312,1,P007153,infra_intacte,6.84596681179292,fourreau,5,habitation,infra_intacte,1
E000313,1,P007111,infra_intacte,12.3144613356693,fourreau,1,habitation,infra_intacte,1
E000313,1,P007982,infra_intacte,49.956115228201,fourreau,1,habitation,infra_intacte,1
E000313,1,P000181,infra_intacte,6.18934271279126,aerien,1,habitation,infra_intacte,1
E000313,1,P000394,infra_intacte,37.5183055134459,fourreau,1,habitation,infra_intacte,1
E000313,1,P000290,infra_intacte,8.47672659966467,aerien,1,habitation,infra_intacte,1
E000313,1,P000163,infra_intacte,75.17605370515,fourreau,1,habitation,infra_intacte,1
E000313,1,P000046,infra_intacte,8.30452519736441,aerien,1,habitation,infra_intacte,1
E000313,1,P000279,infra_intacte,50.202138820988,aerien,1,habitation,infra_intacte,1
E000313,1,P000317,infra_intacte,54.690025622208,aerien,1,habitation,infra_intacte,1
E000313,1,P000292,infra_intacte,7.44523988901172,aerien,1,habitation,infra_intacte,1
E000313,1,P000292,infra_intacte,7.44523988901172,aerien,1,habitation,infra_intacte,1
E000313,1,P000317,infra_intacte,54.690025622208,aerien,1,habitation,infra_intacte,1
E000313,1,P000279,infra_intacte,50.202138820988,aerien,1,habitation,infra_intacte,1
E000313,1,P000046,infra_intacte,8.30452519736441,aerien,1,habitation,infra_intacte,1
E000313,1,P000115,infra_intacte,35.3121916534864,fourreau,1,habitation,infra_intacte,1
E000313,1,P000353,infra_intacte,49.8717246720763,aerien,1,habitation,infra_intacte,1
E000313,1,P000314,infra_intacte,7.77599179521353,semi-aerien,1,habitation,infra_intacte,1
E000313,1,P000216,infra_intacte,17.6796306930698,fourreau,1,habitation,infra_intacte,1
E000313,1,P000311,infra_intacte,27.2348131850475,fourreau,1,habitation,infra_intacte,1
E000313,1,P000055,infra_intacte,4.76501991229915,fourreau,1,habitation,infra_intacte,1
E000313,1,P000185,infra_intacte,11.296749267939,aerien,1,habitation,infra_intacte,1
E000313,1,P007207,infra_intacte,7.63425081629572,fourreau,1,habitation,infra_intacte,1
E000314,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1
E000314,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1
E000314,1,P000181,infra_intacte,6.18934271279126,aerien,7,habitation,infra_intacte,1
E000314,1,P000394,infra_intacte,37.5183055134459,fourreau,7,habitation,infra_intacte,1
E000314,1,P000290,infra_intacte,8.47672659966467,aerien,7,habitation,infra_intacte,1
E000314,1,P000163,infra_intacte,75.17605370515,fourreau,7,habitation,infra_intacte,1
E000314,1,P000046,infra_intacte,8.30452519736441,aerien,7,habitation,infra_intacte,1
E000314,1,P000279,infra_intacte,50.202138820988,aerien,7,habitation,infra_intacte,1
E000314,1,P000317,infra_intacte,54.690025622208,aerien,7,habitation,infra_intacte,1
E000314,1,P000292,infra_intacte,7.44523988901172,aerien,7,habitation,infra_intacte,1
E000314,1,P000292,infra_intacte,7.44523988901172,aerien,7,habitation,infra_intacte,1
E000314,1,P000317,infra_intacte,54.690025622208,aerien,7,habitation,infra_intacte,1
E000314,1,P000279,infra_intacte,50.202138820988,aerien,7,habitation,infra_intacte,1
E000314,1,P000046,infra_intacte,8.30452519736441,aerien,7,habitation,infra_intacte,1
E000314,1,P000115,infra_intacte,35.3121916534864,fourreau,7,habitation,infra_intacte,1
E000314,1,P000353,infra_intacte,49.8717246720763,aerien,7,habitation,infra_intacte,1
E000314,1,P000314,infra_intacte,7.77599179521353,semi-aerien,7,habitation,infra_intacte,1
E000314,1,P000216,infra_intacte,17.6796306930698,fourreau,7,habitation,infra_intacte,1
E000314,1,P000311,infra_intacte,27.2348131850475,fourreau,7,habitation,infra_intacte,1
E000314,1,P000055,infra_intacte,4.76501991229915,fourreau,7,habitation,infra_intacte,1
E000314,1,P000185,infra_intacte,11.296749267939,aerien,7,habitation,infra_intacte,1
E000314,1,P007129,infra_intacte,8.89067446105938,fourreau,7,habitation,infra_intacte,1
E000315,1,P007111,infra_intacte,12.3144613356693,fourreau,4,habitation,infra_intacte,1
E000315,1,P007982,infra_intacte,49.956115228201,fourreau,4,habitation,infra_intacte,1
E000315,1,P000181,infra_intacte,6.18934271279126,aerien,4,habitation,infra_intacte,1
E000315,1,P000394,infra_intacte,37.5183055134459,fourreau,4,habitation,infra_intacte,1
E000315,1,P000290,infra_intacte,8.47672659966467,aerien,4,habitation,infra_intacte,1
E000315,1,P000163,infra_intacte,75.17605370515,fourreau,4,habitation,infra_intacte,1
E000315,1,P000046,infra_intacte,8.30452519736441,aerien,4,habitation,infra_intacte,1
E000315,1,P000279,infra_intacte,50.202138820988,aerien,4,habitation,infra_intacte,1
E000315,1,P000317,infra_intacte,54.690025622208,aerien,4,habitation,infra_intacte,1
E000315,1,P000292,infra_intacte,7.44523988901172,aerien,4,habitation,infra_intacte,1
E000315,1,P000292,infra_intacte,7.44523988901172,aerien,4,habitation,infra_intacte,1
E000315,1,P000317,infra_intacte,54.690025622208,aerien,4,habitation,infra_intacte,1
E000315,1,P000279,infra_intacte,50.202138820988,aerien,4,habitation,infra_intacte,1
E000315,1,P000046,infra_intacte,8.30452519736441,aerien,4,habitation,infra_intacte,1
E000315,1,P000163,infra_intacte,75.17605370515,fourreau,4,habitation,infra_intacte,1
E000315,1,P000163,infra_intacte,75.17605370515,fourreau,4,habitation,infra_intacte,1
E000315,1,P000115,infra_intacte,35.3121916534864,fourreau,4,habitation,infra_intacte,1
E000315,1,P005726,a_remplacer,13.6049409361135,aerien,4,habitation,a_remplacer,1
E000315,1,P007994,a_remplacer,5.03354509521443,aerien,4,habitation,a_remplacer,1
E000315,1,P007995,a_remplacer,20.6914541519515,aerien,4,habitation,a_remplacer,1
E000315,1,P003330,a_remplacer,1.95148972393884,aerien,4,habitation,a_remplacer,1
E000315,1,P007770,a_remplacer,3.21575403753504,aerien,4,habitation,a_remplacer,1
E000316,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1
E000316,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1
E000316,1,P000181,infra_intacte,6.18934271279126,aerien,5,habitation,infra_intacte,1
E000316,1,P000394,infra_intacte,37.5183055134459,fourreau,5,habitation,infra_intacte,1
E000316,1,P000290,infra_intacte,8.47672659966467,aerien,5,habitation,infra_intacte,1
E000316,1,P000163,infra_intacte,75.17605370515,fourreau,5,habitation,infra_intacte,1
E000316,1,P000046,infra_intacte,8.30452519736441,aerien,5,habitation,infra_intacte,1
E000316,1,P000279,infra_intacte,50.202138820988,aerien,5,habitation,infra_intacte,1
E000316,1,P000317,infra_intacte,54.690025622208,aerien,5,habitation,infra_intacte,1
E000316,1,P000292,infra_intacte,7.44523988901172,aerien,5,habitation,infra_intacte,1
E000316,1,P000292,infra_intacte,7.44523988901172,aerien,5,habitation,infra_intacte,1
E000316,1,P000317,infra_intacte,54.690025622208,aerien,5,habitation,infra_intacte,1
E000316,1,P000279,infra_intacte,50.202138820988,aerien,5,habitation,infra_intacte,1
E000316,1,P000046,infra_intacte,8.30452519736441,aerien,5,habitation,infra_intacte,1
E000316,1,P000163,infra_intacte,75.17605370515,fourreau,5,habitation,infra_intacte,1
E000316,1,P000163,infra_intacte,75.17605370515,fourreau,5,habitation,infra_intacte,1
E000316,1,P000115,infra_intacte,35.3121916534864,fourreau,5,habitation,infra_intacte,1
E000316,1,P005726,a_remplacer,13.6049409361135,aerien,5,habitation,a_remplacer,1
E000316,1,P007994,a_remplacer,5.03354509521443,aerien,5,habitation,a_remplacer,1
E000316,1,P007995,a_remplacer,20.6914541519515,aerien,5,habitation,a_remplacer,1
E000316,1,P007996,a_remplacer,9.96720012610787,aerien,5,habitation,a_remplacer,1
E000316,1,P007662,a_remplacer,1.45309505359909,aerien,5,habitation,a_remplacer,1
E000317,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1
E000317,1,P007982,infra_intacte,49.956115228201,fourreau,2,habitation,infra_intacte,1
E000317,1,P000181,infra_intacte,6.18934271279126,aerien,2,habitation,infra_intacte,1
E000317,1,P000394,infra_intacte,37.5183055134459,fourreau,2,habitation,infra_intacte,1
E000317,1,P000395,infra_intacte,61.6365018431784,fourreau,2,habitation,infra_intacte,1
E000317,1,P000381,infra_intacte,55.0605613618661,aerien,2,habitation,infra_intacte,1
E000317,1,P000265,infra_intacte,56.7650579166742,fourreau,2,habitation,infra_intacte,1
E000317,1,P005100,a_remplacer,6.25975675306654,aerien,2,habitation,a_remplacer,1
E000317,1,P000732,a_remplacer,10.7871386086093,aerien,2,habitation,a_remplacer,1
E000317,1,P008001,a_remplacer,9.80181343246892,aerien,2,habitation,a_remplacer,1
E000317,1,P000719,a_remplacer,10.698159350814,aerien,2,habitation,a_remplacer,1
E000317,1,P008003,a_remplacer,16.9947899061457,aerien,2,habitation,a_remplacer,1
E000317,1,P008004,a_remplacer,4.2679056836056,fourreau,2,habitation,a_remplacer,1
E000317,1,P000494,a_remplacer,4.84007013228732,aerien,2,habitation,a_remplacer,1
E000317,1,P008010,a_remplacer,7.57564714734482,fourreau,2,habitation,a_remplacer,1
E000317,1,P008012,a_remplacer,2.80432575486411,aerien,2,habitation,a_remplacer,1
E000317,1,P008013,a_remplacer,8.28759638847956,fourreau,2,habitation,a_remplacer,1
E000317,1,P000476,a_remplacer,4.08484495788828,fourreau,2,habitation,a_remplacer,1
E000317,1,P008016,a_remplacer,8.04338585809972,fourreau,2,habitation,a_remplacer,1
E000317,1,P000470,a_remplacer,2.57224945914596,aerien,2,habitation,a_remplacer,1
E000317,1,P000635,a_remplacer,5.16644492273189,aerien,2,habitation,a_remplacer,1
E000317,1,P007584,a_remplacer,3.081639376471,aerien,2,habitation,a_remplacer,1
E000318,1,P007111,infra_intacte,12.3144613356693,fourreau,1,habitation,infra_intacte,1
E000318,1,P007982,infra_intacte,49.956115228201,fourreau,1,habitation,infra_intacte,1
E000318,1,P000181,infra_intacte,6.18934271279126,aerien,1,habitation,infra_intacte,1
E000318,1,P000394,infra_intacte,37.5183055134459,fourreau,1,habitation,infra_intacte,1
E000318,1,P000290,infra_intacte,8.47672659966467,aerien,1,habitation,infra_intacte,1
E000318,1,P000163,infra_intacte,75.17605370515,fourreau,1,habitation,infra_intacte,1
E000318,1,P000046,infra_intacte,8.30452519736441,aerien,1,habitation,infra_intacte,1
E000318,1,P000279,infra_intacte,50.202138820988,aerien,1,habitation,infra_intacte,1
E000318,1,P000317,infra_intacte,54.690025622208,aerien,1,habitation,infra_intacte,1
E000318,1,P000292,infra_intacte,7.44523988901172,aerien,1,habitation,infra_intacte,1
E000318,1,P000134,infra_intacte,40.9571235180004,aerien,1,habitation,infra_intacte,1
E000318,1,P000372,infra_intacte,10.0428530406049,fourreau,1,habitation,infra_intacte,1
E000318,1,P000296,infra_intacte,35.8088121033423,aerien,1,habitation,infra_intacte,1
E000318,1,P000084,infra_intacte,46.9894666159789,aerien,1,habitation,infra_intacte,1
E000318,1,P000142,infra_intacte,21.0165634890727,fourreau,1,habitation,infra_intacte,1
E000318,1,P000233,infra_intacte,28.6553685466859,aerien,1,habitation,infra_intacte,1
E000318,1,P000380,infra_intacte,76.3403379530432,aerien,1,habitation,infra_intacte,1
E000318,1,P000252,infra_intacte,49.6114910888746,aerien,1,habitation,infra_intacte,1
E000318,1,P000335,infra_intacte,27.8897801778507,aerien,1,habitation,infra_intacte,1
E000318,1,P000211,infra_intacte,7.71218269306795,fourreau,1,habitation,infra_intacte,1
E000318,1,P000226,infra_intacte,49.1121307374546,fourreau,1,habitation,infra_intacte,1
E000318,1,P000262,infra_intacte,11.0626858478597,aerien,1,habitation,infra_intacte,1
E000318,1,P007238,infra_intacte,7.32958331259191,fourreau,1,habitation,infra_intacte,1
E000319,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1
E000319,1,P007982,infra_intacte,49.956115228201,fourreau,2,habitation,infra_intacte,1
E000319,1,P000181,infra_intacte,6.18934271279126,aerien,2,habitation,infra_intacte,1
E000319,1,P000394,infra_intacte,37.5183055134459,fourreau,2,habitation,infra_intacte,1
E000319,1,P000290,infra_intacte,8.47672659966467,aerien,2,habitation,infra_intacte,1
E000319,1,P000163,infra_intacte,75.17605370515,fourreau,2,habitation,infra_intacte,1
E000319,1,P000046,infra_intacte,8.30452519736441,aerien,2,habitation,infra_intacte,1
E000319,1,P000279,infra_intacte,50.202138820988,aerien,2,habitation,infra_intacte,1
E000319,1,P000317,infra_intacte,54.690025622208,aerien,2,habitation,infra_intacte,1
E000319,1,P000292,infra_intacte,7.44523988901172,aerien,2,habitation,infra_intacte,1
E000319,1,P000134,infra_intacte,40.9571235180004,aerien,2,habitation,infra_intacte,1
E000319,1,P000372,infra_intacte,10.0428530406049,fourreau,2,habitation,infra_intacte,1
E000319,1,P000296,infra_intacte,35.8088121033423,aerien,2,habitation,infra_intacte,1
E000319,1,P000084,infra_intacte,46.9894666159789,aerien,2,habitation,infra_intacte,1
E000319,1,P000142,infra_intacte,21.0165634890727,fourreau,2,habitation,infra_intacte,1
E000319,1,P000233,infra_intacte,28.6553685466859,aerien,2,habitation,infra_intacte,1
E000319,1,P000380,infra_intacte,76.3403379530432,aerien,2,habitation,infra_intacte,1
E000319,1,P000252,infra_intacte,49.6114910888746,aerien,2,habitation,infra_intacte,1
E000319,1,P000335,infra_intacte,27.8897801778507,aerien,2,habitation,infra_intacte,1
E000319,1,P000211,infra_intacte,7.71218269306795,fourreau,2,habitation,infra_intacte,1
E000319,1,P000226,infra_intacte,49.1121307374546,fourreau,2,habitation,infra_intacte,1
E000319,1,P000376,infra_intacte,29.0156592966672,aerien,2,habitation,infra_intacte,1
E000319,1,P007385,infra_intacte,8.4916758580435,aerien,2,habitation,infra_intacte,1
E000320,1,P007111,infra_intacte,12.3144613356693,fourreau,1,habitation,infra_intacte,1
E000320,1,P007982,infra_intacte,49.956115228201,fourreau,1,habitation,infra_intacte,1
E000320,1,P000181,infra_intacte,6.18934271279126,aerien,1,habitation,infra_intacte,1
E000320,1,P000394,infra_intacte,37.5183055134459,fourreau,1,habitation,infra_intacte,1
E000320,1,P000290,infra_intacte,8.47672659966467,aerien,1,habitation,infra_intacte,1
E000320,1,P000163,infra_intacte,75.17605370515,fourreau,1,habitation,infra_intacte,1
E000320,1,P000046,infra_intacte,8.30452519736441,aerien,1,habitation,infra_intacte,1
E000320,1,P000279,infra_intacte,50.202138820988,aerien,1,habitation,infra_intacte,1
E000320,1,P000317,infra_intacte,54.690025622208,aerien,1,habitation,infra_intacte,1
E000320,1,P000292,infra_intacte,7.44523988901172,aerien,1,habitation,infra_intacte,1
E000320,1,P000134,infra_intacte,40.9571235180004,aerien,1,habitation,infra_intacte,1
E000320,1,P000372,infra_intacte,10.0428530406049,fourreau,1,habitation,infra_intacte,1
E000320,1,P000296,infra_intacte,35.8088121033423,aerien,1,habitation,infra_intacte,1
E000320,1,P000084,infra_intacte,46.9894666159789,aerien,1,habitation,infra_intacte,1
E000320,1,P000142,infra_intacte,21.0165634890727,fourreau,1,habitation,infra_intacte,1
E000320,1,P000233,infra_intacte,28.6553685466859,aerien,1,habitation,infra_intacte,1
E000320,1,P000380,infra_intacte,76.3403379530432,aerien,1,habitation,infra_intacte,1
E000320,1,P000252,infra_intacte,49.6114910888746,aerien,1,habitation,infra_intacte,1
E000320,1,P000335,infra_intacte,27.8897801778507,aerien,1,habitation,infra_intacte,1
E000320,1,P000211,infra_intacte,7.71218269306795,fourreau,1,habitation,infra_intacte,1
E000320,1,P000226,infra_intacte,49.1121307374546,fourreau,1,habitation,infra_intacte,1
E000320,1,P000376,infra_intacte,29.0156592966672,aerien,1,habitation,infra_intacte,1
E000320,1,P007131,infra_intacte,19.1626440028266,fourreau,1,habitation,infra_intacte,1
E000321,1,P007111,infra_intacte,12.3144613356693,fourreau,4,habitation,infra_intacte,1
E000321,1,P007982,infra_intacte,49.956115228201,fourreau,4,habitation,infra_intacte,1
E000321,1,P000181,infra_intacte,6.18934271279126,aerien,4,habitation,infra_intacte,1
E000321,1,P000394,infra_intacte,37.5183055134459,fourreau,4,habitation,infra_intacte,1
E000321,1,P000290,infra_intacte,8.47672659966467,aerien,4,habitation,infra_intacte,1
E000321,1,P000163,infra_intacte,75.17605370515,fourreau,4,habitation,infra_intacte,1
E000321,1,P000046,infra_intacte,8.30452519736441,aerien,4,habitation,infra_intacte,1
E000321,1,P000279,infra_intacte,50.202138820988,aerien,4,habitation,infra_intacte,1
E000321,1,P000317,infra_intacte,54.690025622208,aerien,4,habitation,infra_intacte,1
E000321,1,P000292,infra_intacte,7.44523988901172,aerien,4,habitation,infra_intacte,1
E000321,1,P000134,infra_intacte,40.9571235180004,aerien,4,habitation,infra_intacte,1
E000321,1,P000372,infra_intacte,10.0428530406049,fourreau,4,habitation,infra_intacte,1
E000321,1,P000296,infra_intacte,35.8088121033423,aerien,4,habitation,infra_intacte,1
E000321,1,P000084,infra_intacte,46.9894666159789,aerien,4,habitation,infra_intacte,1
E000321,1,P000142,infra_intacte,21.0165634890727,fourreau,4,habitation,infra_intacte,1
E000321,1,P000233,infra_intacte,28.6553685466859,aerien,4,habitation,infra_intacte,1
E000321,1,P000380,infra_intacte,76.3403379530432,aerien,4,habitation,infra_intacte,1
E000321,1,P000252,infra_intacte,49.6114910888746,aerien,4,habitation,infra_intacte,1
E000321,1,P000335,infra_intacte,27.8897801778507,aerien,4,habitation,infra_intacte,1
E000321,1,P000211,infra_intacte,7.71218269306795,fourreau,4,habitation,infra_intacte,1
E000321,1,P000226,infra_intacte,49.1121307374546,fourreau,4,habitation,infra_intacte,1
E000321,1,P000066,infra_intacte,53.7818036701904,aerien,4,habitation,infra_intacte,1
E000321,1,P007205,infra_intacte,11.1533627081512,semi-aerien,4,habitation,infra_intacte,1
E000322,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1
E000322,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1
E000322,1,P000181,infra_intacte,6.18934271279126,aerien,5,habitation,infra_intacte,1
E000322,1,P000394,infra_intacte,37.5183055134459,fourreau,5,habitation,infra_intacte,1
E000322,1,P000290,infra_intacte,8.47672659966467,aerien,5,habitation,infra_intacte,1
E000322,1,P000163,infra_intacte,75.17605370515,fourreau,5,habitation,infra_intacte,1
E000322,1,P000046,infra_intacte,8.30452519736441,aerien,5,habitation,infra_intacte,1
E000322,1,P000279,infra_intacte,50.202138820988,aerien,5,habitation,infra_intacte,1
E000322,1,P000317,infra_intacte,54.690025622208,aerien,5,habitation,infra_intacte,1
E000322,1,P000292,infra_intacte,7.44523988901172,aerien,5,habitation,infra_intacte,1
E000322,1,P000134,infra_intacte,40.9571235180004,aerien,5,habitation,infra_intacte,1
E000322,1,P000372,infra_intacte,10.0428530406049,fourreau,5,habitation,infra_intacte,1
E000322,1,P000296,infra_intacte,35.8088121033423,aerien,5,habitation,infra_intacte,1
E000322,1,P000084,infra_intacte,46.9894666159789,aerien,5,habitation,infra_intacte,1
E000322,1,P000142,infra_intacte,21.0165634890727,fourreau,5,habitation,infra_intacte,1
